init_omega completed.
init_props completed.
randomize_u completed
init_profile_ux completed.
#  ite wclock  ts time  resSolver  max(ux) 
3060 4.01466234e+02 4.19011e-04 1.08164e+00 5.81100e-06 8.45290e+01
3070 4.06216580e+02 4.16643e-04 1.08584e+00 5.66113e-06 8.52711e+01
3080 4.10789694e+02 4.26377e-04 1.09003e+00 5.94300e-06 8.28151e+01
3090 4.12410738e+02 4.18872e-04 1.09426e+00 5.40510e-06 8.47556e+01
3100 4.13454453e+02 4.36975e-04 1.09851e+00 5.62262e-06 8.12913e+01
3110 4.14533470e+02 4.31079e-04 1.10290e+00 5.07860e-06 8.32001e+01
3120 4.15570698e+02 4.10283e-04 1.10708e+00 4.25387e-06 8.66374e+01
3130 4.16610367e+02 4.08311e-04 1.11119e+00 4.01543e-06 8.70189e+01
3140 4.17636654e+02 4.25727e-04 1.11532e+00 4.77566e-06 8.26605e+01
3150 4.18689940e+02 4.45276e-04 1.11967e+00 5.02832e-06 8.01095e+01
3160 4.19723722e+02 4.42493e-04 1.12408e+00 4.95012e-06 7.99292e+01
3170 4.20751441e+02 4.37479e-04 1.12851e+00 4.53134e-06 8.12690e+01
3180 4.21990964e+02 4.37161e-04 1.13290e+00 4.35083e-06 8.16214e+01
3190 4.23027535e+02 4.30003e-04 1.13722e+00 3.98847e-06 8.25179e+01
3200 4.24045839e+02 4.25665e-04 1.14150e+00 4.04595e-06 8.32580e+01
3210 4.25077993e+02 4.24815e-04 1.14580e+00 4.43789e-06 8.41483e+01
3220 4.26098603e+02 4.09580e-04 1.14996e+00 4.01394e-06 8.68731e+01
3230 4.27115117e+02 4.13838e-04 1.15406e+00 4.05306e-06 8.63926e+01
3240 4.28139611e+02 3.98763e-04 1.15812e+00 3.99612e-06 8.92281e+01
3250 4.29160902e+02 4.03670e-04 1.16211e+00 3.93003e-06 8.76971e+01
3260 4.30267550e+02 4.30173e-04 1.16625e+00 4.41750e-06 8.18921e+01
3270 4.31289286e+02 4.40815e-04 1.17063e+00 5.11015e-06 8.12105e+01
3280 4.32363702e+02 4.17903e-04 1.17492e+00 4.72113e-06 8.52997e+01
3290 4.33478153e+02 4.15937e-04 1.17907e+00 4.33764e-06 8.52540e+01
3300 4.35013874e+02 4.31065e-04 1.18330e+00 4.80928e-06 8.25010e+01
3310 4.36027428e+02 4.35492e-04 1.18764e+00 4.97305e-06 8.16901e+01
3320 4.37040785e+02 4.44589e-04 1.19201e+00 4.77514e-06 7.95189e+01
3330 4.38076212e+02 4.27404e-04 1.19645e+00 5.17518e-06 8.38807e+01
3340 4.39088731e+02 4.08415e-04 1.20061e+00 4.04269e-06 8.69993e+01
3350 4.40101388e+02 4.20426e-04 1.20474e+00 4.12363e-06 8.45030e+01
3360 4.41154331e+02 4.35542e-04 1.20899e+00 4.22138e-06 8.15984e+01
3370 4.42229843e+02 4.27124e-04 1.21329e+00 4.28104e-06 8.31343e+01
3380 4.43254522e+02 4.39239e-04 1.21761e+00 4.50317e-06 8.09415e+01
3390 4.44302211e+02 4.46159e-04 1.22203e+00 4.87112e-06 8.04425e+01
3400 4.45342717e+02 4.18364e-04 1.22634e+00 4.38389e-06 8.52063e+01
3410 4.46359525e+02 4.18472e-04 1.23051e+00 4.49770e-06 8.46674e+01
3420 4.47397542e+02 4.28924e-04 1.23473e+00 4.84597e-06 8.24693e+01
3430 4.48410859e+02 4.34372e-04 1.23910e+00 4.68044e-06 8.19787e+01
3440 4.49423829e+02 4.31663e-04 1.24342e+00 4.35888e-06 8.20718e+01
3450 4.50435927e+02 4.49938e-04 1.24780e+00 4.70074e-06 7.85239e+01
3460 4.51446978e+02 4.37991e-04 1.25225e+00 4.17610e-06 8.10388e+01
3470 4.52464527e+02 4.31204e-04 1.25662e+00 4.01036e-06 8.24368e+01
3480 4.53477579e+02 4.39476e-04 1.26094e+00 4.26011e-06 8.06368e+01
3490 4.54488788e+02 4.37552e-04 1.26532e+00 4.19445e-06 8.10606e+01
3500 4.55508760e+02 4.40607e-04 1.26975e+00 4.17124e-06 8.12037e+01
3510 4.56519092e+02 4.26478e-04 1.27407e+00 4.02749e-06 8.32694e+01
3520 4.57531194e+02 4.25906e-04 1.27834e+00 3.98338e-06 8.34068e+01
3530 4.58544326e+02 4.38194e-04 1.28264e+00 4.36038e-06 8.05940e+01
3540 4.59550673e+02 4.56713e-04 1.28712e+00 4.83307e-06 7.84201e+01
3550 4.60603576e+02 4.35285e-04 1.29156e+00 4.43440e-06 8.16915e+01
3560 4.61614713e+02 4.42328e-04 1.29593e+00 4.53462e-06 8.00137e+01
3570 4.62615295e+02 4.46782e-04 1.30040e+00 4.45269e-06 7.94943e+01
3580 4.63618315e+02 4.54441e-04 1.30491e+00 4.45769e-06 7.79747e+01
3590 4.64623484e+02 4.43621e-04 1.30944e+00 4.33301e-06 8.02964e+01
3600 4.65625219e+02 4.48121e-04 1.31387e+00 4.21995e-06 7.91912e+01
3610 4.66627652e+02 4.36446e-04 1.31830e+00 4.01292e-06 8.15108e+01
3620 4.67631152e+02 4.38956e-04 1.32266e+00 3.79295e-06 8.08462e+01
3630 4.68646439e+02 4.29674e-04 1.32700e+00 3.56543e-06 8.26761e+01
3640 4.69648388e+02 4.34393e-04 1.33134e+00 3.91317e-06 8.21620e+01
3650 4.70652307e+02 4.22839e-04 1.33562e+00 3.58673e-06 8.41704e+01
3660 4.71656137e+02 4.22702e-04 1.33984e+00 3.62327e-06 8.39823e+01
3670 4.72657317e+02 4.29519e-04 1.34410e+00 3.89221e-06 8.26555e+01
3680 4.73671638e+02 4.36274e-04 1.34843e+00 4.10426e-06 8.12596e+01
3690 4.74683006e+02 4.53270e-04 1.35287e+00 4.46694e-06 7.86589e+01
3700 4.75683609e+02 4.48889e-04 1.35736e+00 4.40517e-06 7.90458e+01
3710 4.76688090e+02 4.56127e-04 1.36189e+00 4.44971e-06 7.76683e+01
3720 4.77690944e+02 4.57743e-04 1.36649e+00 4.53657e-06 7.77192e+01
3730 4.78692372e+02 4.63228e-04 1.37108e+00 4.65253e-06 7.70018e+01
3740 4.79713485e+02 4.40661e-04 1.37564e+00 4.65794e-06 8.11444e+01
3750 4.80718245e+02 4.25350e-04 1.37995e+00 4.13836e-06 8.35489e+01
3760 4.81721060e+02 4.27857e-04 1.38422e+00 4.22520e-06 8.30962e+01
3770 4.82729354e+02 4.24782e-04 1.38849e+00 4.33520e-06 8.37369e+01
3780 4.83734622e+02 4.13546e-04 1.39270e+00 4.35318e-06 8.61177e+01
3790 4.84734899e+02 4.13542e-04 1.39682e+00 4.38871e-06 8.57620e+01
3800 4.85739385e+02 4.31781e-04 1.40102e+00 4.88624e-06 8.17820e+01
3810 4.86741861e+02 4.33570e-04 1.40540e+00 4.90724e-06 8.21379e+01
3820 4.87758250e+02 4.40073e-04 1.40974e+00 4.90358e-06 8.03522e+01
3830 4.88777827e+02 4.41600e-04 1.41420e+00 4.68790e-06 8.11647e+01
3840 4.89784484e+02 4.17427e-04 1.41849e+00 3.90283e-06 8.53567e+01
3850 4.90789650e+02 4.08577e-04 1.42262e+00 3.58563e-06 8.70221e+01
3860 4.91797773e+02 4.16072e-04 1.42672e+00 3.85084e-06 8.50206e+01
3870 4.92804704e+02 4.35234e-04 1.43098e+00 3.81630e-06 8.19026e+01
3880 4.93805333e+02 4.30332e-04 1.43530e+00 3.82293e-06 8.24976e+01
3890 4.94809436e+02 4.32767e-04 1.43964e+00 3.10170e-06 8.24363e+01
3900 4.95811076e+02 4.26038e-04 1.44392e+00 3.14889e-06 8.33361e+01
3910 4.96814476e+02 4.21987e-04 1.44819e+00 2.56094e-06 8.45738e+01
3920 4.97860567e+02 4.09979e-04 1.45235e+00 2.40907e-06 8.68036e+01
3930 4.98871888e+02 4.11870e-04 1.45644e+00 2.54355e-06 8.61008e+01
3940 4.99874780e+02 4.24637e-04 1.46063e+00 2.38115e-06 8.36559e+01
3950 5.00888246e+02 4.31386e-04 1.46489e+00 2.73350e-06 8.21104e+01
3960 5.01900514e+02 4.54009e-04 1.46929e+00 3.23865e-06 7.77341e+01
3970 5.02905287e+02 4.58080e-04 1.47388e+00 2.44626e-06 7.76533e+01
3980 5.03914531e+02 4.55563e-04 1.47846e+00 2.32436e-06 7.82977e+01
3990 5.04919367e+02 4.42646e-04 1.48295e+00 2.02536e-06 8.04502e+01
4000 5.05922910e+02 4.36815e-04 1.48734e+00 1.84703e-06 8.13761e+01
4010 5.06928368e+02 4.36737e-04 1.49171e+00 1.82044e-06 8.15530e+01
4020 5.07932609e+02 4.30061e-04 1.49604e+00 1.80080e-06 8.26908e+01
4030 5.08936451e+02 4.29993e-04 1.50034e+00 1.76680e-06 8.25874e+01
4040 5.09943056e+02 4.36700e-04 1.50466e+00 1.72735e-06 8.13825e+01
4050 5.10947105e+02 4.38559e-04 1.50903e+00 1.74822e-06 8.08690e+01
4060 5.11951174e+02 4.52766e-04 1.51348e+00 1.97207e-06 7.88072e+01
4070 5.12955854e+02 4.40293e-04 1.51794e+00 2.49460e-06 8.08404e+01
4080 5.13961830e+02 4.40574e-04 1.52233e+00 2.31692e-06 8.05270e+01
4090 5.14985943e+02 4.56788e-04 1.52679e+00 2.21485e-06 7.73769e+01
4100 5.16001963e+02 4.65484e-04 1.53143e+00 2.87370e-06 7.63035e+01
4110 5.17009292e+02 4.57327e-04 1.53609e+00 3.43653e-06 7.81197e+01
4120 5.18012329e+02 4.44196e-04 1.54058e+00 2.93329e-06 7.99913e+01
4130 5.19020060e+02 4.55507e-04 1.54506e+00 2.94819e-06 7.81266e+01
4140 5.20022345e+02 4.55373e-04 1.54961e+00 3.18969e-06 7.80604e+01
4150 5.21027913e+02 4.46241e-04 1.55413e+00 3.03280e-06 7.98308e+01
4160 5.22035991e+02 4.42335e-04 1.55857e+00 2.79078e-06 8.04138e+01
4170 5.23039907e+02 4.31685e-04 1.56293e+00 2.64659e-06 8.23833e+01
4180 5.24042946e+02 4.38065e-04 1.56726e+00 2.73937e-06 8.08482e+01
4190 5.25046732e+02 4.48316e-04 1.57172e+00 2.98744e-06 7.93164e+01
4200 5.26049814e+02 4.52720e-04 1.57621e+00 3.15771e-06 7.83323e+01
4210 5.27054680e+02 4.51252e-04 1.58076e+00 3.22557e-06 7.91484e+01
4220 5.28069830e+02 4.37662e-04 1.58520e+00 3.15970e-06 8.13004e+01
4230 5.29082864e+02 4.41413e-04 1.58957e+00 3.38847e-06 8.02933e+01
4240 5.30085922e+02 4.55042e-04 1.59407e+00 3.63502e-06 7.85848e+01
4250 5.31090534e+02 4.45931e-04 1.59854e+00 3.68722e-06 7.94372e+01
4260 5.32180970e+02 4.56857e-04 1.60307e+00 3.94548e-06 7.77536e+01
4270 5.33449428e+02 4.53029e-04 1.60763e+00 3.99589e-06 7.84712e+01
4280 5.34454794e+02 4.57196e-04 1.61217e+00 4.18643e-06 7.75779e+01
4290 5.35458787e+02 4.66801e-04 1.61677e+00 4.45315e-06 7.58044e+01
4300 5.36463746e+02 4.62719e-04 1.62146e+00 4.24512e-06 7.69637e+01
4310 5.37554161e+02 4.68196e-04 1.62608e+00 4.49962e-06 7.54495e+01
4320 5.38557282e+02 4.86052e-04 1.63089e+00 4.73121e-06 7.30473e+01
4330 5.39578862e+02 4.77840e-04 1.63572e+00 4.58855e-06 7.44236e+01
4340 5.40591992e+02 4.80634e-04 1.64051e+00 4.64080e-06 7.39900e+01
4350 5.41604943e+02 4.82174e-04 1.64532e+00 4.68102e-06 7.35735e+01
4360 5.42624161e+02 4.77517e-04 1.65016e+00 4.54922e-06 7.47083e+01
4370 5.43628401e+02 4.67174e-04 1.65487e+00 4.36772e-06 7.61044e+01
4380 5.44629133e+02 4.72840e-04 1.65956e+00 4.52661e-06 7.50095e+01
4390 5.45632253e+02 4.70276e-04 1.66429e+00 4.51702e-06 7.56462e+01
4400 5.46633373e+02 4.73422e-04 1.66899e+00 4.60044e-06 7.48798e+01
4410 5.47635157e+02 4.66757e-04 1.67374e+00 4.47688e-06 7.64798e+01
4420 5.48651188e+02 4.54396e-04 1.67834e+00 4.24580e-06 7.82780e+01
4430 5.49656278e+02 4.59659e-04 1.68289e+00 4.35215e-06 7.70645e+01
4440 5.50663794e+02 4.68212e-04 1.68756e+00 4.54696e-06 7.60097e+01
4450 5.51672761e+02 4.67190e-04 1.69223e+00 4.50280e-06 7.60185e+01
4460 5.52680389e+02 4.73799e-04 1.69693e+00 4.61801e-06 7.52178e+01
4470 5.53685277e+02 4.68941e-04 1.70163e+00 4.55717e-06 7.57523e+01
4480 5.54687788e+02 4.79474e-04 1.70636e+00 4.76750e-06 7.38455e+01
4490 5.55707661e+02 4.97809e-04 1.71125e+00 5.26107e-06 7.15724e+01
4500 5.56711716e+02 4.89975e-04 1.71619e+00 5.19568e-06 7.25829e+01
4510 5.57742739e+02 4.86764e-04 1.72108e+00 5.12697e-06 7.30570e+01
4520 5.58766270e+02 4.75387e-04 1.72593e+00 4.90637e-06 7.52181e+01
4530 5.59769103e+02 4.51237e-04 1.73057e+00 4.31997e-06 7.91027e+01
4540 5.60773787e+02 4.37681e-04 1.73501e+00 3.99423e-06 8.13473e+01
4550 5.61775594e+02 4.36298e-04 1.73937e+00 3.88925e-06 8.13698e+01
4560 5.62779096e+02 4.47875e-04 1.74377e+00 4.00817e-06 7.90371e+01
4570 5.63790192e+02 4.57547e-04 1.74832e+00 4.08777e-06 7.78978e+01
4580 5.64794562e+02 4.48739e-04 1.75284e+00 3.77759e-06 7.92476e+01
4590 5.65799404e+02 4.51791e-04 1.75733e+00 3.59166e-06 7.85075e+01
4600 5.66803560e+02 4.57070e-04 1.76189e+00 3.43284e-06 7.76954e+01
4610 5.67809658e+02 4.48243e-04 1.76645e+00 3.03946e-06 7.95481e+01
4620 5.68823144e+02 4.39563e-04 1.77088e+00 2.64121e-06 8.08714e+01
4630 5.69837169e+02 4.45893e-04 1.77529e+00 2.48138e-06 7.94416e+01
4640 5.70839517e+02 4.65836e-04 1.77984e+00 2.40296e-06 7.61285e+01
4650 5.71845101e+02 4.68610e-04 1.78455e+00 2.22494e-06 7.61584e+01
4660 5.72849337e+02 4.57115e-04 1.78917e+00 2.06011e-06 7.78101e+01
4670 5.73852237e+02 4.59777e-04 1.79374e+00 2.22494e-06 7.71431e+01
4680 5.74864957e+02 4.74291e-04 1.79840e+00 2.63744e-06 7.46082e+01
4690 5.75870906e+02 4.76023e-04 1.80317e+00 2.68823e-06 7.46052e+01
4700 5.76873404e+02 4.91185e-04 1.80798e+00 3.21478e-06 7.19714e+01
4710 5.77876555e+02 4.92852e-04 1.81296e+00 2.77818e-06 7.24527e+01
4720 5.78883612e+02 4.84694e-04 1.81783e+00 3.10023e-06 7.32117e+01
4730 5.79884053e+02 5.04971e-04 1.82275e+00 3.89949e-06 7.07207e+01
4740 5.80915226e+02 4.92778e-04 1.82772e+00 3.81962e-06 7.20783e+01
4750 5.81931408e+02 4.90242e-04 1.83263e+00 4.43712e-06 7.21859e+01
4760 5.82943572e+02 4.85891e-04 1.83754e+00 4.62676e-06 7.32689e+01
4770 5.83948358e+02 4.82373e-04 1.84239e+00 4.83483e-06 7.38859e+01
4780 5.84951772e+02 4.70444e-04 1.84715e+00 5.07650e-06 7.55431e+01
4790 5.85958024e+02 4.68510e-04 1.85185e+00 5.19161e-06 7.58837e+01
4800 5.87013149e+02 4.70241e-04 1.85654e+00 5.43811e-06 7.55127e+01
4810 5.88018686e+02 4.69116e-04 1.86125e+00 5.25857e-06 7.58803e+01
4820 5.89021252e+02 4.68943e-04 1.86593e+00 5.74045e-06 7.56482e+01
4830 5.90023517e+02 4.78656e-04 1.87068e+00 5.61645e-06 7.47768e+01
4840 5.91026064e+02 4.61691e-04 1.87537e+00 5.22649e-06 7.79164e+01
4850 5.92027536e+02 4.27829e-04 1.87979e+00 4.68665e-06 8.30776e+01
4860 5.93081949e+02 4.39351e-04 1.88410e+00 5.43369e-06 8.12234e+01
4870 5.94122661e+02 4.32174e-04 1.88841e+00 5.56149e-06 8.14844e+01
4880 5.95126138e+02 4.29709e-04 1.89278e+00 5.11158e-06 8.29253e+01
4890 5.96139913e+02 4.34437e-04 1.89707e+00 5.88853e-06 8.13038e+01
4900 5.97153817e+02 4.53616e-04 1.90154e+00 6.04991e-06 7.81409e+01
4910 5.98157202e+02 4.67903e-04 1.90614e+00 6.65831e-06 7.59139e+01
4920 5.99162564e+02 4.60759e-04 1.91081e+00 6.63625e-06 7.72545e+01
4930 6.00169620e+02 4.57460e-04 1.91539e+00 6.87974e-06 7.75296e+01
4940 6.01172508e+02 4.63771e-04 1.92003e+00 7.09754e-06 7.67918e+01
4950 6.02178868e+02 4.64819e-04 1.92466e+00 7.42214e-06 7.65008e+01
4960 6.03185191e+02 4.66554e-04 1.92932e+00 7.64652e-06 7.62240e+01
4970 6.04188935e+02 4.76639e-04 1.93401e+00 8.11699e-06 7.49544e+01
4980 6.05192694e+02 4.71766e-04 1.93872e+00 8.16350e-06 7.50391e+01
4990 6.06199278e+02 4.74529e-04 1.94346e+00 8.04918e-06 7.50321e+01
5000 6.07205060e+02 4.73767e-04 1.94819e+00 8.14101e-06 7.54776e+01
5010 6.08213148e+02 4.58955e-04 1.95283e+00 7.69921e-06 7.72963e+01
5020 6.09232881e+02 4.86881e-04 1.95751e+00 9.29054e-06 7.35732e+01
5030 6.10249522e+02 4.67692e-04 1.96226e+00 8.00008e-06 7.59924e+01
5040 6.11257337e+02 4.51748e-04 1.96692e+00 7.78896e-06 7.91695e+01
5050 6.12267054e+02 4.41116e-04 1.97135e+00 7.38130e-06 8.04197e+01
5060 6.13274353e+02 4.66346e-04 1.97585e+00 8.83490e-06 7.54789e+01
5070 6.14276915e+02 4.76759e-04 1.98065e+00 8.85222e-06 7.47698e+01
5080 6.15283448e+02 4.73578e-04 1.98538e+00 8.60123e-06 7.48959e+01
5090 6.16288769e+02 4.73568e-04 1.99014e+00 8.61967e-06 7.50913e+01
5100 6.17295036e+02 4.65827e-04 1.99487e+00 8.26359e-06 7.65214e+01
5110 6.18322222e+02 4.69581e-04 1.99951e+00 8.03391e-06 7.52965e+01
5120 6.19326173e+02 4.77083e-04 2.00432e+00 9.34399e-06 7.51943e+01
5130 6.20330174e+02 4.47047e-04 2.00893e+00 7.15107e-06 7.97705e+01
5140 6.21332917e+02 4.40000e-04 2.01336e+00 6.62501e-06 8.07552e+01
5150 6.22338746e+02 4.52156e-04 2.01780e+00 6.80528e-06 7.82281e+01
5160 6.23364905e+02 4.47193e-04 2.02236e+00 6.83299e-06 7.98836e+01
5170 6.24369385e+02 4.32520e-04 2.02675e+00 6.09251e-06 8.22737e+01
5180 6.25374276e+02 4.34474e-04 2.03107e+00 5.92767e-06 8.16167e+01
5190 6.26377541e+02 4.38438e-04 2.03545e+00 6.09883e-06 8.11260e+01
5200 6.27383022e+02 4.42499e-04 2.03984e+00 5.95154e-06 8.01075e+01
5210 6.28510268e+02 4.61581e-04 2.04434e+00 6.42254e-06 7.66485e+01
5220 6.29516565e+02 4.52447e-04 2.04893e+00 6.39937e-06 7.86286e+01
5230 6.30521646e+02 4.59100e-04 2.05346e+00 6.18132e-06 7.70931e+01
5240 6.31522650e+02 4.81324e-04 2.05817e+00 7.12025e-06 7.40318e+01
5250 6.32525575e+02 4.68126e-04 2.06296e+00 8.80766e-06 7.67306e+01
5260 6.33526834e+02 4.36382e-04 2.06746e+00 5.78788e-06 8.16513e+01
5270 6.34529998e+02 4.39430e-04 2.07181e+00 5.06093e-06 8.05163e+01
5280 6.35538626e+02 4.70942e-04 2.07633e+00 5.96758e-06 7.61118e+01
5290 6.36550631e+02 4.40593e-04 2.08088e+00 5.47161e-06 8.09131e+01
5300 6.37561873e+02 4.34985e-04 2.08526e+00 5.42529e-06 8.20130e+01
5310 6.38566507e+02 4.36225e-04 2.08959e+00 4.40272e-06 8.10841e+01
5320 6.39568077e+02 4.58381e-04 2.09406e+00 4.76550e-06 7.76895e+01
5330 6.40569005e+02 4.63416e-04 2.09864e+00 4.56306e-06 7.62920e+01
5340 6.41571990e+02 4.43905e-04 2.10319e+00 4.48395e-06 8.02087e+01
5350 6.42575419e+02 4.50232e-04 2.10763e+00 4.12084e-06 7.85981e+01
5360 6.43578299e+02 4.36231e-04 2.11215e+00 5.83562e-06 8.22108e+01
5370 6.44579753e+02 4.12370e-04 2.11638e+00 3.97120e-06 8.63620e+01
5380 6.45593324e+02 4.16617e-04 2.12050e+00 3.56814e-06 8.49649e+01
5390 6.46600262e+02 4.37125e-04 2.12477e+00 4.09017e-06 8.20278e+01
5400 6.47605257e+02 4.11103e-04 2.12900e+00 3.93200e-06 8.67064e+01
5410 6.48608427e+02 4.11773e-04 2.13310e+00 3.59014e-06 8.60297e+01
5420 6.49619814e+02 4.27777e-04 2.13730e+00 4.08688e-06 8.29372e+01
5430 6.50632375e+02 4.19124e-04 2.14159e+00 4.67507e-06 8.53324e+01
5440 6.51633494e+02 4.06233e-04 2.14570e+00 3.71055e-06 8.74397e+01
5450 6.52634195e+02 4.21487e-04 2.14981e+00 3.99080e-06 8.44405e+01
5460 6.53641015e+02 4.28423e-04 2.15403e+00 4.13160e-06 8.25357e+01
5470 6.54644060e+02 4.38693e-04 2.15840e+00 4.50153e-06 8.09902e+01
5480 6.55644417e+02 4.49992e-04 2.16282e+00 4.61435e-06 7.85267e+01
5490 6.56645464e+02 4.56060e-04 2.16742e+00 5.31072e-06 7.82669e+01
5500 6.57648130e+02 4.54101e-04 2.17195e+00 4.47273e-06 7.79985e+01
5510 6.58649225e+02 4.62583e-04 2.17658e+00 6.41492e-06 7.74470e+01
5520 6.59651928e+02 4.38654e-04 2.18107e+00 4.64446e-06 8.11961e+01
5530 6.60655365e+02 4.39269e-04 2.18544e+00 4.17039e-06 8.06370e+01
5540 6.61656702e+02 4.50760e-04 2.18991e+00 4.64262e-06 7.87656e+01
5550 6.62659825e+02 4.54792e-04 2.19445e+00 5.05454e-06 7.81957e+01
5560 6.63672681e+02 4.57899e-04 2.19900e+00 4.86420e-06 7.73920e+01
5570 6.64683023e+02 4.67884e-04 2.20365e+00 5.45007e-06 7.58821e+01
5580 6.65684493e+02 4.71612e-04 2.20837e+00 5.84759e-06 7.54516e+01
5590 6.66687356e+02 4.40563e-04 2.21299e+00 5.84179e-06 8.12514e+01
5600 6.67689502e+02 4.26822e-04 2.21730e+00 4.70627e-06 8.31864e+01
5610 6.68698877e+02 4.46732e-04 2.22163e+00 5.11998e-06 7.89136e+01
5620 6.69703152e+02 4.41919e-04 2.22614e+00 6.61191e-06 8.12610e+01
5630 6.70708599e+02 4.13050e-04 2.23040e+00 4.76364e-06 8.62766e+01
5640 6.71715065e+02 4.15680e-04 2.23452e+00 4.58604e-06 8.51234e+01
5650 6.72722209e+02 4.47826e-04 2.23880e+00 5.76940e-06 7.84968e+01
5660 6.73722969e+02 4.48247e-04 2.24331e+00 5.85282e-06 7.95634e+01
5670 6.74724172e+02 4.40019e-04 2.24774e+00 5.43666e-06 8.08120e+01
5680 6.75726397e+02 4.44466e-04 2.25216e+00 5.49610e-06 7.97938e+01
5690 6.76739752e+02 4.57290e-04 2.25666e+00 5.92532e-06 7.75472e+01
5700 6.77762919e+02 4.67703e-04 2.26130e+00 6.58577e-06 7.62624e+01
5710 6.78776884e+02 4.68812e-04 2.26595e+00 6.30418e-06 7.61439e+01
5720 6.79784117e+02 4.57631e-04 2.27057e+00 6.11071e-06 7.75692e+01
5730 6.80785374e+02 4.66361e-04 2.27518e+00 6.22702e-06 7.59754e+01
5740 6.81785239e+02 4.60621e-04 2.27987e+00 6.33874e-06 7.73146e+01
5750 6.82786265e+02 4.61359e-04 2.28446e+00 6.33354e-06 7.70485e+01
5760 6.83793356e+02 4.57634e-04 2.28906e+00 6.31965e-06 7.75837e+01
5770 6.84794799e+02 4.42791e-04 2.29360e+00 6.01117e-06 8.05282e+01
5780 6.85795884e+02 4.40877e-04 2.29800e+00 5.81492e-06 8.03341e+01
5790 6.86797825e+02 4.48635e-04 2.30246e+00 6.00543e-06 7.91314e+01
5800 6.87800826e+02 4.51640e-04 2.30699e+00 6.18393e-06 7.89134e+01
5810 6.88803416e+02 4.47005e-04 2.31146e+00 5.84979e-06 7.93458e+01
5820 6.89804016e+02 4.63631e-04 2.31600e+00 6.19843e-06 7.62281e+01
5830 6.90816607e+02 4.83108e-04 2.32073e+00 6.67725e-06 7.38020e+01
5840 6.91827246e+02 4.72083e-04 2.32551e+00 6.50570e-06 7.57565e+01
5850 6.92827871e+02 4.56403e-04 2.33014e+00 5.92731e-06 7.78956e+01
5860 6.93831330e+02 4.64813e-04 2.33473e+00 5.96829e-06 7.65557e+01
5870 6.94832194e+02 4.71630e-04 2.33939e+00 5.90646e-06 7.51534e+01
5880 6.95839704e+02 4.57510e-04 2.34405e+00 5.91447e-06 7.78316e+01
5890 6.96842126e+02 4.58755e-04 2.34861e+00 5.59154e-06 7.73502e+01
5900 6.97842552e+02 4.63080e-04 2.35322e+00 5.60685e-06 7.64680e+01
5910 6.98846917e+02 4.64186e-04 2.35789e+00 5.88521e-06 7.67278e+01
5920 6.99861241e+02 4.59470e-04 2.36251e+00 5.90005e-06 7.75544e+01
5930 7.00904260e+02 4.52750e-04 2.36707e+00 5.67826e-06 7.85760e+01
5940 7.01934718e+02 4.66089e-04 2.37165e+00 5.95531e-06 7.71036e+01
5950 7.03007151e+02 4.41034e-04 2.37615e+00 5.22067e-06 8.05221e+01
5960 7.04131947e+02 4.62073e-04 2.38064e+00 5.50705e-06 7.64905e+01
5970 7.05181576e+02 4.67984e-04 2.38528e+00 5.67456e-06 7.68230e+01
5980 7.06267405e+02 4.35726e-04 2.38978e+00 5.21403e-06 8.17445e+01
5990 7.07366229e+02 4.42290e-04 2.39413e+00 5.05255e-06 7.99092e+01
6000 7.08495624e+02 4.42498e-04 2.39864e+00 5.61113e-06 8.09392e+01
6010 7.09541924e+02 4.07554e-04 2.40289e+00 4.50930e-06 8.75257e+01
6020 7.11061742e+02 4.12327e-04 2.40695e+00 4.44427e-06 8.56217e+01
6030 7.12804329e+02 4.39052e-04 2.41124e+00 5.42969e-06 8.19278e+01
6040 7.14540078e+02 3.92961e-04 2.41543e+00 4.42008e-06 9.14640e+01
6050 7.15604421e+02 3.69987e-04 2.41922e+00 3.58650e-06 9.61106e+01
6060 7.16617936e+02 3.85407e-04 2.42296e+00 3.83787e-06 9.13809e+01
6070 7.17636399e+02 4.17289e-04 2.42702e+00 4.67601e-06 8.60082e+01
6080 7.18665344e+02 3.93339e-04 2.43105e+00 3.96926e-06 9.04944e+01
6090 7.19758845e+02 3.83500e-04 2.43494e+00 3.70163e-06 9.25892e+01
6100 7.21078351e+02 4.04909e-04 2.43884e+00 4.21718e-06 8.68470e+01
6110 7.22112489e+02 4.21094e-04 2.44307e+00 4.68567e-06 8.51708e+01
6120 7.23276592e+02 4.02437e-04 2.44716e+00 4.08295e-06 8.82531e+01
6130 7.24476115e+02 4.15623e-04 2.45124e+00 4.26824e-06 8.51868e+01
6140 7.25637149e+02 4.16893e-04 2.45548e+00 4.44381e-06 8.58103e+01
6150 7.27162462e+02 4.06085e-04 2.45957e+00 3.99670e-06 8.72029e+01
6160 7.28241476e+02 4.33466e-04 2.46372e+00 4.76710e-06 8.10308e+01
6170 7.29284327e+02 4.10283e-04 2.46804e+00 4.43679e-06 8.73339e+01
6180 7.30329804e+02 3.94911e-04 2.47204e+00 3.97270e-06 8.98449e+01
6190 7.31366235e+02 4.17183e-04 2.47606e+00 4.65370e-06 8.43039e+01
6200 7.32403946e+02 4.32489e-04 2.48042e+00 5.85378e-06 8.31255e+01
6210 7.33449140e+02 4.05964e-04 2.48458e+00 4.52347e-06 8.75172e+01
